DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA
4/16/2016 21:04,351732000,36.42845,17.30272,91.5,15.7,511,8415794,SEA PATRIS,3FWI7,70,25,151,22,8,7.3,AUTOPORT,4/19/2016 4:00
4/16/2016 21:04,273350570,37.2842,17.17685,175,0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 21:14,319892000,37.36617,17.72403,107.4,13.5,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 21:18,538080094,37.36306,17.63927,109.8,13.4,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 22:00,370772000,36.41056,17.20212,272.2,13.4,511,9574157,DOUBLE FANTASY,H8AT,70,201,34,13,25,14.4,ROTTERDAM,4/25/2016 7:00
4/16/2016 22:02,319892000,37.33025,17.87012,107.2,13.8,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 22:03,538080094,37.32584,17.78031,108.2,13.6,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 22:03,273447030,37.01237,16.92567,235,8.6,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 22:04,304201000,36.4763,17.24115,91.4,10.4,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/16/2016 22:04,205094000,37.40045,17.81372,284.4,6.1,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/16/2016 22:04,414073000,37.71302,16.73131,42.5,11.9,511,9620516,HE HUA HAI,BOUM,70,218,36,15,28,13.6,KOPER,4/19/2016 4:00
4/16/2016 22:04,355157000,36.49531,17.806,271.3,11.8,511,8618059,ARTOVA,3FOG2,79,89,11,12,2,4.2,DJEN DJEN,4/19/2016 6:00
4/16/2016 22:04,351732000,36.42069,17.62383,89.9,15.6,511,8415794,SEA PATRIS,3FWI7,70,25,151,22,8,7.3,AUTOPORT,4/19/2016 4:00
4/16/2016 22:04,273350570,37.28167,17.17685,188,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 22:05,538090284,37.62967,16.55133,35.9,11.1,511,9127526,AS CASTOR,V7LZ6,71,137,21,22,2,7.5,RIJEKA,4/19/2016 4:00
4/16/2016 23:03,538080094,37.28613,17.95016,106.6,13.7,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 23:04,273447030,36.93015,16.7725,236,8.8,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 23:04,273350570,37.28045,17.1763,347,0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 23:04,538090373,36.42066,16.51109,93.6,16.4,511,9365843,IBRAHIM DEDE,V7QW6,74,13,170,13,13,9.2,MERSIN,4/19/2016 12:00
4/16/2016 23:04,370772000,36.41967,16.90412,271.8,13.4,511,9574157,DOUBLE FANTASY,H8AT,70,201,34,13,25,14.4,ROTTERDAM,4/25/2016 7:00
4/16/2016 23:04,205094000,37.42391,17.68758,284.2,6,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/16/2016 23:04,304201000,36.46623,17.45368,93,10,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/16/2016 23:04,355157000,36.49778,17.56357,270,11.7,511,8618059,ARTOVA,3FOG2,79,89,11,12,2,4.2,DJEN DJEN,4/19/2016 6:00
4/16/2016 23:04,351732000,36.41661,17.9472,90.2,15.6,511,8415794,SEA PATRIS,3FWI7,70,25,151,22,8,7.3,AUTOPORT,4/19/2016 4:00
4/17/2016 0:00,273447030,36.85482,16.633,234,8.5,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/17/2016 0:04,304201000,36.46182,17.66264,91.7,10.1,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/17/2016 0:04,538090373,36.39485,16.84558,94,16.2,511,9365843,IBRAHIM DEDE,V7QW6,74,13,170,13,13,9.2,MERSIN,4/19/2016 12:00
4/17/2016 0:04,205094000,37.45253,17.5653,287.2,6,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 0:04,370772000,36.424,16.62488,270.3,13.5,511,9574157,DOUBLE FANTASY,H8AT,70,201,34,13,25,14.4,ROTTERDAM,4/25/2016 7:00
4/17/2016 0:04,355157000,36.50392,17.31827,273.7,11.9,511,8618059,ARTOVA,3FOG2,79,89,11,12,2,4.2,DJEN DJEN,4/19/2016 6:00
4/17/2016 0:04,273350570,37.28105,17.17592,180,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 0:05,271000623,37.71977,16.4977,106,19.7,511,9215476,UND EGE,TCUY,71,134,59,16,10,6.1,ISTANBUL/TURKEY,4/18/2016 13:00
4/17/2016 1:04,304201000,36.45573,17.87285,91.4,10.1,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/17/2016 1:04,205094000,37.47022,17.44284,281.6,5.9,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 1:04,271001058,37.59788,16.67378,101,14.1,511,9126754,TOMRIZ A,TCRB8,71,138,31,13,14,8.7,PIRAEUS,4/18/2016 9:00
4/17/2016 1:04,355157000,36.51805,17.07314,272.4,11.9,511,8618059,ARTOVA,3FOG2,79,89,11,12,2,4.2,DJEN DJEN,4/19/2016 6:00
4/17/2016 1:04,273447030,36.76743,16.47742,236,8.2,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/17/2016 1:04,273350570,37.27918,17.175,272,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 1:04,271000623,37.62879,16.89404,107,19.5,511,9215476,UND EGE,TCUY,71,134,59,16,10,6.1,ISTANBUL/TURKEY,4/18/2016 13:00
4/17/2016 2:00,271001058,37.54707,16.93783,106,13.9,511,9126754,TOMRIZ A,TCRB8,71,138,31,13,14,8.7,PIRAEUS,4/18/2016 9:00
4/17/2016 2:04,305797000,36.88319,17.97965,277.9,13,511,9258985,THORCO CHINA,V2FU3,70,132,11,9,9,6.5,AUGUSTA,4/17/2016 13:00
4/17/2016 2:04,355157000,36.52333,16.82577,271.6,12.1,511,8618059,ARTOVA,3FOG2,79,89,11,12,2,4.2,DJEN DJEN,4/19/2016 6:00
4/17/2016 2:04,273350570,37.27788,17.17185,275,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 2:04,271000623,37.53362,17.2796,107,19.3,511,9215476,UND EGE,TCUY,71,134,59,16,10,6.1,ISTANBUL/TURKEY,4/18/2016 13:00
4/17/2016 2:05,205094000,37.48241,17.31561,274.6,6.3,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 3:00,271001058,37.47367,17.20865,106,13.4,511,9126754,TOMRIZ A,TCRB8,71,138,31,13,14,8.7,PIRAEUS,4/18/2016 9:00
4/17/2016 3:04,370461000,36.3926,17.5682,273,11.7,511,9370408,KAMBOS,3ESY5,70,154,26,19,9,9.5,ALGECIRAS,4/21/2016 7:00
4/17/2016 3:04,205094000,37.49962,17.18497,278.3,6.5,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 3:04,240127000,37.54722,16.38985,39,13.3,511,9280885,ASTRO PHOENIX,SWIQ,84,226,48,29,19,15.4,TRIESTE ITALY,4/19/2016 6:00
4/17/2016 3:04,305797000,36.91377,17.71471,278.5,12.7,511,9258985,THORCO CHINA,V2FU3,70,132,11,9,9,6.5,AUGUSTA,4/17/2016 13:00
4/17/2016 3:04,355157000,36.53107,16.5745,272.6,12.1,511,8618059,ARTOVA,3FOG2,79,89,11,12,2,4.2,DJEN DJEN,4/19/2016 6:00
4/17/2016 3:04,271000623,37.44687,17.67647,106,19.7,511,9215476,UND EGE,TCUY,71,134,59,16,10,6.1,ISTANBUL/TURKEY,4/18/2016 13:00
4/17/2016 3:04,273350570,37.27975,17.16642,309,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 4:00,309285000,37.66487,16.47158,106,15.7,511,9318498,OPAL LEADER,C6VT8,70,27,149,15,16,8.1,GR PIR,4/18/2016 13:00
4/17/2016 4:04,370461000,36.39527,17.32493,267,11.6,511,9370408,KAMBOS,3ESY5,70,154,26,19,9,9.5,ALGECIRAS,4/21/2016 7:00
4/17/2016 4:04,205094000,37.52186,17.05462,284,6.2,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 4:04,305797000,36.94747,17.45196,276,12.9,511,9258985,THORCO CHINA,V2FU3,70,132,11,9,9,6.5,AUGUSTA,4/17/2016 13:00
4/17/2016 4:04,247206000,37.6543,16.71778,105,18.5,511,9138381,GRANDE EUROPA,ICGE,71,18,165,16,16,8.9,PIRAEUS,4/18/2016 6:30
4/17/2016 4:04,247163500,36.51628,16.63626,92.2,12.6,511,9327346,ETRUSCO,IBWJ,82,92,21,8,8,7.4,PERAMA,4/18/2016 13:00
4/17/2016 4:04,354751000,37.45092,16.71802,114.7,20.8,511,9318113,ORCA I,3FPD6,70,223,70,20,12,13.1,PORT SAID,4/18/2016 22:30
4/17/2016 4:04,273350570,37.28407,17.16093,318,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 4:04,271001058,37.40888,17.51578,102,14,511,9126754,TOMRIZ A,TCRB8,71,138,31,13,14,8.7,PIRAEUS,4/18/2016 9:00
4/17/2016 5:00,636015158,37.69602,16.49457,215.3,14.7,511,9442407,KEY INTEGRITY,A8YZ2,70,199,30,10,22,8.4, IT VCE > GI GIB,4/20/2016 15:00
4/17/2016 5:00,477552900,36.98757,17.88124,294.1,16.8,511,9356103,SAFMARINE NAKURU,VRKZ8,71,190,20,19,11,10.2,FOS SUR MER,4/19/2016 2:00
4/17/2016 5:04,247163500,36.50718,16.89794,91.4,12.7,511,9327346,ETRUSCO,IBWJ,82,92,21,8,8,7.4,PERAMA,4/18/2016 13:00
4/17/2016 5:04,356249000,36.44732,16.44792,90.3,20.7,511,9110377,MSC SAMANTHA,3EZB4,71,248,26,23,17,12.9,PTSIE-->GRPIR,4/18/2016 6:00
4/17/2016 5:04,205094000,37.54921,16.92805,285.8,6.1,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 5:04,370461000,36.3986,17.08398,271,11.5,511,9370408,KAMBOS,3ESY5,70,154,26,19,9,9.5,ALGECIRAS,4/21/2016 7:00
4/17/2016 5:04,305797000,36.97402,17.18618,277.3,12.9,511,9258985,THORCO CHINA,V2FU3,70,132,11,9,9,6.5,AUGUSTA,4/17/2016 13:00
4/17/2016 5:04,247206000,37.57272,17.08612,106,18.2,511,9138381,GRANDE EUROPA,ICGE,71,18,165,16,16,8.9,PIRAEUS,4/18/2016 6:30
4/17/2016 5:04,354751000,37.29298,17.10405,120,20.7,511,9318113,ORCA I,3FPD6,70,223,70,20,12,13.1,PORT SAID,4/18/2016 22:30
4/17/2016 5:04,273350570,37.28912,17.15675,335,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 5:04,271001058,37.35005,17.80452,104,14.4,511,9126754,TOMRIZ A,TCRB8,71,138,31,13,14,8.7,PIRAEUS,4/18/2016 9:00
4/17/2016 5:04,309285000,37.59123,16.81418,106.7,15.5,511,9318498,OPAL LEADER,C6VT8,70,27,149,15,16,8.1,GR PIR,4/18/2016 13:00
4/17/2016 6:00,271043190,36.51404,18.04255,273.8,8.8,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,4/20/2016 3:00
4/17/2016 6:00,477552900,37.09831,17.5647,291.7,16.5,511,9356103,SAFMARINE NAKURU,VRKZ8,71,190,20,19,11,10.2,FOS SUR MER,4/19/2016 2:00
4/17/2016 6:04,247163500,36.50279,17.16413,90.3,12.9,511,9327346,ETRUSCO,IBWJ,82,92,21,8,8,7.4,PERAMA,4/18/2016 13:00
4/17/2016 6:04,205094000,37.5718,16.82731,286.6,3.7,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 6:04,305797000,37.00655,16.91625,280.6,13.1,511,9258985,THORCO CHINA,V2FU3,70,132,11,9,9,6.5,AUGUSTA,4/17/2016 13:00
4/17/2016 6:04,305765000,37.41793,17.81266,284.4,13.3,511,9336294,LOUISE BORCHARD,V2BR2,72,0,132,0,19,6.6,SALERNO,4/18/2016 6:00
4/17/2016 6:04,247206000,37.48211,17.45099,107.7,18.4,511,9138381,GRANDE EUROPA,ICGE,71,18,165,16,16,8.9,PIRAEUS,4/18/2016 6:30
4/17/2016 6:04,370990000,37.47988,16.406,38,11.9,511,9384930,STAR OF SAWARA,3FZT2,70,193,32,21,11,14,HR PLE,4/19/2016 2:30
4/17/2016 6:04,354751000,37.14042,17.49623,113.9,21.2,511,9318113,ORCA I,3FPD6,70,223,70,20,12,13.1,PORT SAID,4/18/2016 22:30
4/17/2016 6:04,309285000,37.51752,17.1224,105.1,15.2,511,9318498,OPAL LEADER,C6VT8,70,27,149,15,16,8.1,GR PIR,4/18/2016 13:00
4/17/2016 6:04,273350570,37.29265,17.15385,322,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 6:05,370461000,36.402,16.84502,268,11.5,511,9370408,KAMBOS,3ESY5,70,154,26,19,9,9.5,ALGECIRAS,4/21/2016 7:00
4/17/2016 6:17,356249000,36.43973,16.95271,91.2,20.8,511,9110377,MSC SAMANTHA,3EZB4,71,182,93,18,22,12.9,PTSIE-->GRPIR,4/18/2016 6:00
4/17/2016 7:00,477552900,37.21296,17.25091,294.5,16.6,511,9356103,SAFMARINE NAKURU,VRKZ8,71,190,20,19,11,10.7,FOS SUR MER,4/19/2016 2:00
4/17/2016 7:00,247206000,37.40039,17.79267,107.1,18.6,511,9138381,GRANDE EUROPA,ICGE,71,18,165,16,16,8.9,PIRAEUS,4/18/2016 6:30
4/17/2016 7:04,305797000,37.04306,16.65747,277.9,12.5,511,9258985,THORCO CHINA,V2FU3,70,132,11,9,9,6.5,AUGUSTA,4/17/2016 13:00
4/17/2016 7:04,370461000,36.40393,16.60797,269,11.4,511,9370408,KAMBOS,3ESY5,70,154,26,19,9,9.5,ALGECIRAS,4/21/2016 7:00
4/17/2016 7:04,247163500,36.50401,17.4328,88.8,12.9,511,9327346,ETRUSCO,IBWJ,82,92,21,8,8,7.4,PERAMA,4/18/2016 13:00
4/17/2016 7:04,354751000,36.97582,17.88574,120.4,20.9,511,9318113,ORCA I,3FPD6,70,223,70,20,12,13.1,PORT SAID,4/18/2016 22:30
4/17/2016 7:04,370990000,37.63523,16.56293,37,11.8,511,9384930,STAR OF SAWARA,3FZT2,70,193,32,21,11,14,HR PLE,4/19/2016 2:30
4/17/2016 7:04,205094000,37.591,16.75344,289.3,3.6,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 7:04,356249000,36.43742,17.29861,89.9,20,511,9110377,MSC SAMANTHA,3EZB4,71,248,26,23,17,12.9,PTSIE-->GRPIR,4/18/2016 6:00
4/17/2016 7:04,271040403,37.02503,17.87527,296,14.5,511,9305908,HILDE A,TCXV7,71,0,0,0,0,8.1,SALERNO,4/18/2016 5:00
4/17/2016 7:04,305765000,37.47319,17.54332,284.1,13.2,511,9336294,LOUISE BORCHARD,V2BR2,72,0,132,0,19,6.6,SALERNO,4/18/2016 6:00
4/17/2016 7:04,636016858,36.96516,17.94796,299,19.4,511,9465241,MSC CRISTINA,D5BU7,72,140,226,30,18,13.3,GIT PLT,4/17/2016 18:00
4/17/2016 7:04,371573000,37.61309,16.80591,212,9.3,511,8517592,LEPTIS STAR,3EDH7,70,101,21,15,5,8.4,TRIPOLI,4/18/2016 18:00
4/17/2016 7:04,352099000,36.55774,16.46467,92,12.6,511,9000613,VITIS,3FKC6,80,107,11,10,7,6.6,IZMIT,4/20/2016 8:00
4/17/2016 7:04,309285000,37.44957,17.43042,106.9,15.5,511,9318498,OPAL LEADER,C6VT8,70,27,149,15,16,8.1,GR PIR,4/18/2016 13:00
4/17/2016 7:04,273350570,37.2954,17.15285,353,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 7:05,271043190,36.52133,17.84474,273.2,8.8,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,4/20/2016 3:00
4/17/2016 7:05,256702000,36.86165,17.99015,278.3,13.3,511,9373656,SEASTAR,9HAV9,80,212,38,18,26,11.6,AUGUSTA ITALY,4/17/2016 19:00
4/17/2016 8:00,256702000,36.89202,17.73738,279.5,13.4,511,9373656,SEASTAR,9HAV9,80,212,38,18,26,11.6,AUGUSTA ITALY,4/17/2016 19:00
4/17/2016 8:00,271043190,36.52623,17.68077,268.6,8.5,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,4/20/2016 3:00
4/17/2016 8:00,477552900,37.32966,16.93327,294.9,16.8,511,9356103,SAFMARINE NAKURU,VRKZ8,71,190,20,19,11,10.7,FOS SUR MER,4/19/2016 2:00
4/17/2016 8:04,247163500,36.49263,17.69946,95.4,13.1,511,9327346,ETRUSCO,IBWJ,82,92,21,8,8,7.4,PERAMA,4/18/2016 13:00
4/17/2016 8:04,371573000,37.47987,16.70341,210.1,9.3,511,8517592,LEPTIS STAR,3EDH7,70,101,21,15,5,8.4,TRIPOLI,4/18/2016 18:00
4/17/2016 8:04,352099000,36.54904,16.7221,92,12.5,511,9000613,VITIS,3FKC6,80,107,11,10,7,6.6,IZMIT,4/20/2016 8:00
4/17/2016 8:04,205094000,37.60905,16.68067,285.7,3.5,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 8:04,305797000,37.06471,16.40066,275.1,12.5,511,9258985,THORCO CHINA,V2FU3,70,132,11,9,9,6.5,AUGUSTA,4/17/2016 13:00
4/17/2016 8:04,305765000,37.52959,17.27045,286.2,13.5,511,9336294,LOUISE BORCHARD,V2BR2,72,0,132,0,19,6.6,SALERNO,4/18/2016 6:00
4/17/2016 8:04,247312100,37.58427,16.43353,109.7,15.7,511,9578957,JOLLY DIAMANTE,ICQO,71,170,70,19,19,8.1,ALEXANDRIA,4/19/2016 13:00
4/17/2016 8:04,636016858,37.09615,17.58458,293.7,19,511,9465241,MSC CRISTINA,D5BU7,72,140,226,30,18,13.3,GIT PLT,4/17/2016 18:00
4/17/2016 8:04,271040403,37.13231,17.60058,295.2,14.7,511,9305908,HILDE A,TCXV7,71,0,0,0,0,8.1,SALERNO,4/18/2016 5:00
4/17/2016 8:04,308688000,36.39093,17.42798,271,15.5,511,9361811,EMERALD LEADER,C6WP4,70,23,153,11,19,8.2,TR GEM > ES VGO,4/22/2016 4:00
4/17/2016 8:04,229773000,36.66874,18.00023,282.4,14.4,511,9600877,TAHITI,9HA3595,89,230,45,19,29,9.2,SANTA PANAGIA,4/17/2016 20:00
4/17/2016 8:04,356249000,36.431,17.71213,91.6,20.1,511,9110377,MSC SAMANTHA,3EZB4,71,182,93,18,22,12.9,PTSIE-->GRPIR,4/18/2016 6:00
4/17/2016 8:04,309285000,37.37905,17.7418,105.9,15.5,511,9318498,OPAL LEADER,C6VT8,70,27,149,15,16,8.1,GR PIR,4/18/2016 13:00
4/17/2016 8:04,273350570,37.2984,17.15348,19,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 8:04,354289000,37.68773,16.46583,35,13.4,511,9401817,FEDERICO 2,3FWM3,70,201,34,21,22,12.2,IT BDS,4/18/2016 0:00
4/17/2016 8:04,215676000,37.59144,16.64047,219,14,511,9584047,ORDU,9HA2780,70,196,33,7,25,7.3,"ALGECIRAS,SPAIN",4/20/2016 17:00
4/17/2016 8:18,304201000,36.45821,17.77613,92.7,10.2,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/17/2016 9:00,477552900,37.45109,16.61588,295.5,16.8,511,9356103,SAFMARINE NAKURU,VRKZ8,71,190,20,19,11,10.7,FOS SUR MER,4/19/2016 2:00
4/17/2016 9:04,352099000,36.5392,16.98172,92,12.4,511,9000613,VITIS,3FKC6,80,107,11,10,7,6.6,IZMIT,4/20/2016 8:00
4/17/2016 9:04,308688000,36.3976,17.10737,270.7,15.5,511,9361811,EMERALD LEADER,C6WP4,70,23,153,11,19,8.2,TR GEM > ES VGO,4/22/2016 4:00
4/17/2016 9:04,271043190,36.52868,17.49087,272.7,8.5,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,4/20/2016 3:00
4/17/2016 9:04,249957000,36.86048,18.05129,277.2,12.1,511,9464118,YM PLUTO,9HA2098,89,100,20,6,11,5.4,AUGUSTA,4/17/2016 21:00
4/17/2016 9:04,205094000,37.62625,16.60687,284.5,3.8,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 9:04,247163500,36.47461,17.97037,93,12.9,511,9327346,ETRUSCO,IBWJ,82,92,21,8,8,7.4,PERAMA,4/18/2016 13:00
4/17/2016 9:04,305765000,37.59938,17.00318,289.7,13.3,511,9336294,LOUISE BORCHARD,V2BR2,72,0,132,0,19,6.6,SALERNO,4/18/2016 6:00
4/17/2016 9:04,241431000,36.43529,16.55851,91.7,10.7,511,9729178,ANANGEL HOPE,SVCJ6,70,249,43,8,37,17.7,ISDEMIR,4/21/2016 2:00
4/17/2016 9:04,247312100,37.48333,16.73757,115.2,15.7,511,9578957,JOLLY DIAMANTE,ICQO,71,170,70,19,19,8.1,ALEXANDRIA,4/19/2016 13:00
4/17/2016 9:04,271040403,37.23935,17.32558,296.6,14.7,511,9305908,HILDE A,TCXV7,71,0,0,0,0,8.1,SALERNO,4/18/2016 5:00
4/17/2016 9:04,636016858,37.22736,17.222,294.1,19.2,511,9465241,MSC CRISTINA,D5BU7,72,140,226,30,18,13.3,GIT PLT,4/17/2016 18:00
4/17/2016 9:04,229773000,36.71798,17.70869,282,14.5,511,9600877,TAHITI,9HA3595,89,230,45,19,29,9.2,SANTA PANAGIA,4/17/2016 20:00
4/17/2016 9:04,215676000,37.40653,16.45001,219.1,14.4,511,9584047,ORDU,9HA2780,70,196,33,7,25,7.3,"ALGECIRAS,SPAIN",4/20/2016 17:00
4/17/2016 9:04,371573000,37.34538,16.60243,211.5,9.3,511,8517592,LEPTIS STAR,3EDH7,70,101,21,15,5,8.4,TRIPOLI,4/18/2016 18:00
4/17/2016 9:04,309285000,37.30948,18.05538,106.2,15.3,511,9318498,OPAL LEADER,C6VT8,70,27,149,15,16,8.1,GR PIR,4/18/2016 13:00
4/17/2016 9:04,273350570,37.30212,17.1557,24,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 9:04,256702000,36.93467,17.43991,278.5,13.2,511,9373656,SEASTAR,9HAV9,80,212,38,18,26,11.6,AUGUSTA ITALY,4/17/2016 19:00
4/17/2016 10:00,271001057,36.45809,18.03897,271.8,15.4,511,9126742,ROZA A,TCRB7,71,139,30,14,13,7.7,CAGLIARI,4/18/2016 22:00
4/17/2016 10:04,352099000,36.52981,17.24245,95,12.6,511,9000613,VITIS,3FKC6,80,107,11,10,7,6.6,IZMIT,4/20/2016 8:00
4/17/2016 10:04,271040403,37.3541,17.05197,295.2,15.1,511,9305908,HILDE A,TCXV7,71,0,0,0,0,8.1,SALERNO,4/18/2016 5:00
4/17/2016 10:04,249957000,36.88777,17.80238,279.2,12.2,511,9464118,YM PLUTO,9HA2098,89,100,20,6,11,5.4,AUGUSTA,4/17/2016 21:00
4/17/2016 10:04,241431000,36.42952,16.78308,92,10.9,511,9729178,ANANGEL HOPE,SVCJ6,70,249,43,8,37,17.7,ISDEMIR,4/21/2016 2:30
4/17/2016 10:04,305765000,37.67306,16.73951,287.6,13.2,511,9336294,LOUISE BORCHARD,V2BR2,72,0,132,0,19,6.6,SALERNO,4/18/2016 6:00
4/17/2016 10:04,247312100,37.37833,17.03712,113.3,15.4,511,9578957,JOLLY DIAMANTE,ICQO,71,170,70,19,19,8.1,ALEXANDRIA,4/19/2016 13:00
4/17/2016 10:04,308688000,36.39462,16.783,268.2,15.7,511,9361811,EMERALD LEADER,C6WP4,70,23,153,11,19,8.2,TR GEM > ES VGO,4/22/2016 4:00
4/17/2016 10:04,636016858,37.36658,16.85906,295.7,19.7,511,9465241,MSC CRISTINA,D5BU7,72,140,226,30,18,13.3,GIT PLT,4/17/2016 18:00
4/17/2016 10:04,371573000,37.21732,16.49622,214.2,9.2,511,8517592,LEPTIS STAR,3EDH7,70,101,21,15,5,8.4,TRIPOLI,4/18/2016 18:00
4/17/2016 10:04,273350570,37.3046,17.15752,2,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/17/2016 10:04,229773000,36.76731,17.41321,281.7,14.4,511,9600877,TAHITI,9HA3595,89,230,45,19,29,9.2,SANTA PANAGIA,4/17/2016 20:00
4/17/2016 10:04,271043190,36.53904,17.31408,275.9,8.6,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,4/20/2016 3:00
4/17/2016 10:05,256702000,36.97184,17.17027,281.1,13.1,511,9373656,SEASTAR,9HAV9,80,212,38,18,26,11.6,AUGUSTA ITALY,4/17/2016 19:00
4/17/2016 10:05,229543000,36.89404,17.83129,279,13.2,511,9654971,BESIKTAS GH,9HA3392,80,97,26,6,13,5.7,AUGUSTA,4/17/2016 20:00
4/17/2016 10:05,205094000,37.64199,16.53001,283.3,3.8,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/17/2016 11:00,271001057,36.46925,17.7289,271.4,14.7,511,9126742,ROZA A,TCRB7,71,139,30,14,13,7.7,CAGLIARI,4/18/2016 22:00
